PMID,Title,journal_book,nct_id,publication_url,sponsor_name,is_act,is_pact,trial_start_date,trial_start_date_clean_01,trial_start_date_clean_mid,start_date_type,primary_completion_date,primary_completion_date_clean_01,primary_completion_date_clean_mid,primary_completion_date_type,first_registration_date,first_registration_date_clean_01,first_registration_date_clean_mid,first_submitted_date,secondary_ids,lead_sponsor_name,lead_sponsor_class,funder_type,collaborator_names,all_sponsors,is_nih_funded,is_randomized,allocation,intervention_model,study_type,has_results_section,results_first_post_date,results_first_submit_date,has_adverse_events_section,Has_Protocol,Earliest_Document_Date_Protocol,Has_SAP,Earliest_Document_Date_SAP,Electronic_Publication_Date,Print_Publication_Date,Publication_Date_Prio_Print,Publication_Date_Prio_Elec,funder_sponsor
40167274,Sotatercept in Patients with Pulmonary Arterial Hypertension at High Risk for Death,N Engl J Med,NCT04896008,https://clinicaltrials.gov/study/NCT04896008,"Acceleron Pharma, Inc., a wholly-owned subsidiary of Merck & Co., Inc., Rahway, NJ USA",Yes,FALSE,12/1/2021,12/1/2021,12/1/2021,ACTUAL,7/26/2024,7/26/2024,7/26/2024,ACTUAL,5/17/2021,5/17/2021,5/17/2021,5/13/2021,"A011-14 (OTHER, Acceleronpharma); MK-7962-006 (OTHER, MSD); 2023-509140-10-00 (REGISTRY, EU CT); U1111-1309-6376 (REGISTRY, UTN); 2021-001498-21 (EUDRACT_NUMBER)","Acceleron Pharma, Inc., a wholly-owned subsidiary of Merck & Co., Inc., Rahway, NJ USA",INDUSTRY,INDUSTRY,,"Acceleron Pharma, Inc., a wholly-owned subsidiary of Merck & Co., Inc., Rahway, NJ USA",Yes,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,TRUE,8/22/2025,7/3/2025,TRUE,Yes,4/23/2024,Yes,10/16/2024,3/31/2025,5/29/2025,5/29/2025,3/31/2025,NIH
39747681,Empagliflozin in nondiabetic individuals with calcium and uric acid kidney stones: a randomized phase 2 trial,Nat Med,NCT04911660,,,No,,8/25/2021,8/25/2021,8/25/2021,ACTUAL,3/30/2023,3/30/2023,3/30/2023,ACTUAL,5/27/2021,5/27/2021,5/27/2021,5/6/2021,,"Insel Gruppe AG, University Hospital Bern",OTHER,OTHER,Boehringer Ingelheim; University of Bern,"Insel Gruppe AG, University Hospital Bern; Boehringer Ingelheim; University of Bern",No,Yes,RANDOMIZED,CROSSOVER,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,No,,No,,1/2/2025,1/1/2025,1/1/2025,1/2/2025,OTHER
40473450,"Efficacy and safety of selumetinib in adults with neurofibromatosis type 1 and symptomatic, inoperable plexiform neurofibromas (KOMET): a multicentre, international, randomised, placebo-controlled, parallel, double-blind, phase 3 study",Lancet,NCT04924608,https://clinicaltrials.gov/study/NCT04924608,AstraZeneca,Yes,FALSE,11/19/2021,11/19/2021,11/19/2021,ACTUAL,8/5/2024,8/5/2024,8/5/2024,ACTUAL,6/7/2021,6/7/2021,6/7/2021,5/14/2021,2020-005607-39 (EUDRACT_NUMBER),AstraZeneca,INDUSTRY,INDUSTRY,Merck Sharp & Dohme LLC,AstraZeneca; Merck Sharp & Dohme LLC,No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,No,,No,,6/2/2025,6/21/2025,6/21/2025,6/2/2025,INDUSTRY
39602624,Twice-Yearly Lenacapavir for HIV Prevention in Men and Gender-Diverse Persons,N Engl J Med,NCT04925752,https://clinicaltrials.gov/study/NCT04925752,Gilead Sciences,Yes,FALSE,6/28/2021,6/28/2021,6/28/2021,ACTUAL,8/5/2024,8/5/2024,8/5/2024,ACTUAL,6/11/2021,6/11/2021,6/11/2021,5/28/2021,"DOH-27-102021-6681 (OTHER, South African National Clinical Trial Registry)",Gilead Sciences,INDUSTRY,INDUSTRY,,Gilead Sciences,No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,TRUE,9/17/2025,7/23/2025,TRUE,Yes,10/21/2024,Yes,8/20/2024,11/27/2024,4/3/2025,4/3/2025,11/27/2024,INDUSTRY
39660834,Imlunestrant with or without Abemaciclib in Advanced Breast Cancer,N Engl J Med,NCT04975308,https://clinicaltrials.gov/study/NCT04975308,Eli Lilly and Company,Yes,FALSE,10/4/2021,10/4/2021,10/4/2021,ACTUAL,6/24/2024,6/24/2024,6/24/2024,ACTUAL,7/22/2021,7/22/2021,7/22/2021,7/22/2021,"J2J-OX-JZLC (OTHER, Eli Lilly and Company); 2021-000079-35 (EUDRACT_NUMBER); 2023-506786-63-00 (CTIS)",Eli Lilly and Company,INDUSTRY,INDUSTRY,,Eli Lilly and Company,No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,TRUE,7/11/2025,6/23/2025,TRUE,Yes,7/31/2023,Yes,8/24/2023,12/11/2024,3/27/2025,3/27/2025,12/11/2024,INDUSTRY
39843940,"First-line cadonilimab plus chemotherapy in HER2-negative advanced gastric or gastroesophageal junction adenocarcinoma: a randomized, double-blind, phase 3 trial",Nat Med,NCT05008783,,,No,,9/17/2021,9/17/2021,9/17/2021,ACTUAL,4/18/2025,4/18/2025,4/18/2025,ESTIMATED,8/16/2021,8/16/2021,8/16/2021,7/30/2021,,Akeso,INDUSTRY,INDUSTRY,,Akeso,No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,No,,No,,1/22/2025,4/1/2025,4/1/2025,1/22/2025,INDUSTRY
39908430,Endovascular Treatment for Stroke Due to Occlusion of Medium or Distal Vessels,N Engl J Med,NCT05029414,,,No,,12/9/2021,12/9/2021,12/9/2021,ACTUAL,10/10/2024,10/10/2024,10/10/2024,ACTUAL,8/26/2021,8/26/2021,8/26/2021,8/26/2021,,"University Hospital, Basel, Switzerland",OTHER,OTHER,"Swiss National Fund for Scientific Research; Stryker Neurovascular; Penumbra Inc.; Medtronic; Phenox GmbH; Rapid Medical; Gottfried und Julia Bangerter- Rhyner-Stiftung, Basel","University Hospital, Basel, Switzerland; Swiss National Fund for Scientific Research; Stryker Neurovascular; Penumbra Inc.; Medtronic; Phenox GmbH; Rapid Medical; Gottfried und Julia Bangerter- Rhyner-Stiftung, Basel",Yes,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,No,,No,,2/5/2025,4/10/2025,4/10/2025,2/5/2025,NIH
40043237,Remibrutinib in Chronic Spontaneous Urticaria,N Engl J Med,NCT05032157,https://clinicaltrials.gov/study/NCT05032157,Novartis Pharmaceuticals,Yes,FALSE,12/1/2021,12/1/2021,12/1/2021,ACTUAL,12/18/2023,12/18/2023,12/18/2023,ACTUAL,8/31/2021,8/31/2021,8/31/2021,8/19/2021,2021-000424-35 (EUDRACT_NUMBER),Novartis Pharmaceuticals,INDUSTRY,INDUSTRY,,Novartis Pharmaceuticals,No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,TRUE,11/1/2024,10/7/2024,TRUE,Yes,5/23/2022,Yes,1/24/2024,,3/6/2025,3/6/2025,3/6/2025,INDUSTRY
40341827,Efruxifermin in Compensated Liver Cirrhosis Caused by MASH,N Engl J Med,NCT05039450,https://clinicaltrials.gov/study/NCT05039450,"Akero Therapeutics, Inc",Yes,FALSE,7/30/2021,7/30/2021,7/30/2021,ACTUAL,8/25/2023,8/25/2023,8/25/2023,ACTUAL,9/2/2021,9/2/2021,9/2/2021,7/29/2021,,"Akero Therapeutics, Inc",INDUSTRY,INDUSTRY,,"Akero Therapeutics, Inc",No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,No,,No,,5/9/2025,6/26/2025,6/26/2025,5/9/2025,INDUSTRY
40158526,"Chikungunya virus virus-like particle vaccine safety and immunogenicity in adolescents and adults in the USA: a phase 3, randomised, double-blind, placebo-controlled trial",Lancet,NCT05072080,https://clinicaltrials.gov/study/NCT05072080,Bavarian Nordic,Yes,FALSE,9/29/2021,9/29/2021,9/29/2021,ACTUAL,4/3/2023,4/3/2023,4/3/2023,ACTUAL,9/28/2021,9/28/2021,9/28/2021,9/28/2021,,Bavarian Nordic,INDUSTRY,INDUSTRY,Emergent BioSolutions,Bavarian Nordic; Emergent BioSolutions,No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,TRUE,8/30/2024,4/2/2024,TRUE,Yes,3/20/2023,Yes,3/20/2023,3/27/2025,4/19/2025,4/19/2025,3/27/2025,INDUSTRY
39225259,Plozasiran for Managing Persistent Chylomicronemia and Pancreatitis Risk,N Engl J Med,NCT05089084,https://clinicaltrials.gov/study/NCT05089084,Arrowhead Pharmaceuticals,Yes,FALSE,1/11/2022,1/11/2022,1/11/2022,ACTUAL,4/29/2024,4/29/2024,4/29/2024,ACTUAL,10/11/2021,10/11/2021,10/11/2021,10/11/2021,,Arrowhead Pharmaceuticals,INDUSTRY,INDUSTRY,,Arrowhead Pharmaceuticals,No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,No,,No,,9/2/2024,1/9/2025,1/9/2025,9/2/2024,INDUSTRY
40473449,"Efficacy and safety of first-line maintenance therapy with lurbinectedin plus atezolizumab in extensive-stage small-cell lung cancer (IMforte): a randomised, multicentre, open-label, phase 3 trial",Lancet,NCT05091567,https://clinicaltrials.gov/study/NCT05091567,Hoffmann-La Roche,Yes,FALSE,11/18/2021,11/18/2021,11/18/2021,ACTUAL,2/12/2025,2/12/2025,2/12/2025,ACTUAL,10/12/2021,10/12/2021,10/12/2021,10/12/2021,"2023-503868-16-00 (REGISTRY, CTIS (EU))",Hoffmann-La Roche,INDUSTRY,INDUSTRY,Jazz Pharmaceuticals,Hoffmann-La Roche; Jazz Pharmaceuticals,No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,No,,No,,6/2/2025,6/14/2025,6/14/2025,6/2/2025,INDUSTRY
40086461,"Safety and immunogenicity of a pentavalent meningococcal conjugate vaccine targeting serogroups A, C, W, Y, and X when co-administered with routine childhood vaccines at ages 9 months and 15 months in Mali: a single-centre, double-blind, randomised, controlled, phase 3, non-inferiority trial",Lancet,NCT05093829,,,No,,3/24/2022,3/24/2022,3/24/2022,ACTUAL,3/10/2023,3/10/2023,3/10/2023,ACTUAL,10/14/2021,10/14/2021,10/14/2021,10/14/2021,UM1AI148689 (NIH),Emory University,OTHER,OTHER,National Institute of Allergy and Infectious Diseases (NIAID),Emory University; National Institute of Allergy and Infectious Diseases (NIAID),Yes,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,TRUE,5/7/2024,4/10/2024,TRUE,Yes,5/23/2023,Yes,6/2/2023,3/11/2025,3/29/2025,3/29/2025,3/11/2025,NIH
39385046,AAV gene therapy for Duchenne muscular dystrophy: the EMBARK phase 3 randomized trial,Nat Med,NCT05096221,https://clinicaltrials.gov/study/NCT05096221,"Sarepta Therapeutics, Inc.",Yes,FALSE,10/27/2021,10/27/2021,10/27/2021,ACTUAL,10/4/2023,10/4/2023,10/4/2023,ACTUAL,10/14/2021,10/14/2021,10/14/2021,10/14/2021,2019-003374-91 (EUDRACT_NUMBER),"Sarepta Therapeutics, Inc.",INDUSTRY,INDUSTRY,Hoffmann-La Roche,"Sarepta Therapeutics, Inc.; Hoffmann-La Roche",No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,TRUE,12/10/2024,10/4/2024,TRUE,Yes,5/28/2024,Yes,5/28/2024,10/9/2024,1/1/2025,1/1/2025,10/9/2024,INDUSTRY
39445704,CRISPR-Based Therapy for Hereditary Angioedema,N Engl J Med,NCT05120830,,,No,,12/10/2021,12/10/2021,12/10/2021,ACTUAL,4/4/2024,4/4/2024,4/4/2024,ACTUAL,11/12/2021,11/12/2021,11/12/2021,11/3/2021,,Intellia Therapeutics,INDUSTRY,INDUSTRY,,Intellia Therapeutics,No,Yes,RANDOMIZED,SEQUENTIAL,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,No,,No,,10/24/2024,1/30/2025,1/30/2025,10/24/2024,INDUSTRY
39657224,Early Restrictive vs Liberal Oxygen for Trauma Patients: The TRAUMOX2 Randomized Clinical Trial,JAMA,NCT05146700,,,No,,12/10/2021,12/10/2021,12/10/2021,ACTUAL,10/12/2023,10/12/2023,10/12/2023,ACTUAL,12/4/2021,12/4/2021,12/4/2021,11/30/2021,"2021-000556-19 (EUDRACT_NUMBER); NNF20OC0063985 (OTHER_GRANT, Novo Nordisk Fonden)","Rigshospitalet, Denmark",OTHER,OTHER,The Novo Nordic Foundation,"Rigshospitalet, Denmark; The Novo Nordic Foundation",No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,No,,No,,,2/11/2025,2/11/2025,2/11/2025,OTHER
39908448,Endovascular Treatment of Stroke Due to Medium-Vessel Occlusion,N Engl J Med,NCT05151172,https://clinicaltrials.gov/study/NCT05151172,Dr. Michael D Hill,Yes,FALSE,4/15/2022,4/15/2022,4/15/2022,ACTUAL,12/31/2025,12/31/2025,12/31/2025,ESTIMATED,12/8/2021,12/8/2021,12/8/2021,11/25/2021,,Dr. Michael D Hill,OTHER,OTHER,University of Calgary,Dr. Michael D Hill; University of Calgary,No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,No,,No,,2/5/2025,4/10/2025,4/10/2025,2/5/2025,OTHER
39433921,Home-based transcranial direct current stimulation treatment for major depressive disorder: a fully remote phase 2 randomized sham-controlled trial,Nat Med,NCT05202119,https://clinicaltrials.gov/study/NCT05202119,Flow Neuroscience AB,Yes,FALSE,5/1/2022,5/1/2022,5/1/2022,ACTUAL,6/6/2023,6/6/2023,6/6/2023,ACTUAL,1/9/2022,1/9/2022,1/9/2022,1/9/2022,,Flow Neuroscience AB,INDUSTRY,INDUSTRY,University of Texas; University of East London,Flow Neuroscience AB; University of Texas; University of East London,No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,Yes,1/10/2023,No,,10/21/2024,1/1/2025,1/1/2025,10/21/2024,INDUSTRY
39480221,Intraosseous or Intravenous Vascular Access for Out-of-Hospital Cardiac Arrest,N Engl J Med,NCT05205031,,,No,,3/1/2022,3/1/2022,3/1/2022,ACTUAL,5/5/2024,5/5/2024,5/5/2024,ACTUAL,1/11/2022,1/11/2022,1/11/2022,1/11/2022,,Lars Wiuff Andersen,OTHER,OTHER,Central Denmark Region; University of Aarhus,Lars Wiuff Andersen; Central Denmark Region; University of Aarhus,No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,No,,No,,10/31/2024,1/23/2025,1/23/2025,10/31/2024,OTHER
39794615,"Subcutaneous weekly semaglutide with automated insulin delivery in type 1 diabetes: a double-blind, randomized, crossover trial",Nat Med,NCT05205928,,,No,,10/2/2022,10/2/2022,10/2/2022,ACTUAL,4/15/2024,4/15/2024,4/15/2024,ACTUAL,1/12/2022,1/12/2022,1/12/2022,12/13/2021,,McGill University Health Centre/Research Institute of the McGill University Health Centre,OTHER,OTHER,,McGill University Health Centre/Research Institute of the McGill University Health Centre,No,Yes,RANDOMIZED,CROSSOVER,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,Yes,12/6/2022,Yes,12/6/2022,1/10/2025,4/1/2025,4/1/2025,1/10/2025,OTHER
40121537,Microultrasonography-Guided vs MRI-Guided Biopsy for Prostate Cancer Diagnosis: The OPTIMUM Randomized Clinical Trial,JAMA,NCT05220501,https://clinicaltrials.gov/study/NCT05220501,Sunnybrook Health Sciences Centre,Yes,FALSE,12/15/2021,12/15/2021,12/15/2021,ACTUAL,9/6/2024,9/6/2024,9/6/2024,ACTUAL,1/20/2022,1/20/2022,1/20/2022,12/9/2021,,Sunnybrook Health Sciences Centre,OTHER,OTHER,Exact Imaging,Sunnybrook Health Sciences Centre; Exact Imaging,No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,No,,No,,,5/20/2025,5/20/2025,5/20/2025,OTHER
40065171,Allogeneic mesenchymal stem cell therapy with laromestrocel in mild Alzheimer's disease: a randomized controlled phase 2a trial,Nat Med,NCT05233774,https://clinicaltrials.gov/study/NCT05233774,Longeveron Inc.,Yes,FALSE,12/28/2021,12/28/2021,12/28/2021,ACTUAL,9/29/2023,9/29/2023,9/29/2023,ACTUAL,1/31/2022,1/31/2022,1/31/2022,12/16/2021,,Longeveron Inc.,INDUSTRY,INDUSTRY,"bioRASI, LLC","Longeveron Inc.; bioRASI, LLC",No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,No,,No,,3/10/2025,4/1/2025,4/1/2025,3/10/2025,INDUSTRY
39762418,Neoadjuvant chemoradiation with or without PD-1 blockade in locally advanced rectal cancer: a randomized phase 2 trial,Nat Med,NCT05245474,,,No,,4/1/2022,4/1/2022,4/1/2022,ACTUAL,3/1/2024,3/1/2024,3/1/2024,ESTIMATED,2/6/2022,2/6/2022,2/6/2022,2/6/2022,,Beijing Friendship Hospital,OTHER,OTHER,"Beijing Chao Yang Hospital; Xuanwu Hospital, Beijing; Beijing Hospital; Peking Union Medical College Hospital; Peking University First Hospital; Peking University People's Hospital; Peking University Cancer Hospital & Institute; BeiGene","Beijing Friendship Hospital; Beijing Chao Yang Hospital; Xuanwu Hospital, Beijing; Beijing Hospital; Peking Union Medical College Hospital; Peking University First Hospital; Peking University People's Hospital; Peking University Cancer Hospital & Institute; BeiGene",No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,No,,No,,1/6/2025,2/1/2025,2/1/2025,1/6/2025,OTHER
40179932,"Durability and efficacy of solbinsiran, a GalNAc-conjugated siRNA targeting ANGPTL3, in adults with mixed dyslipidaemia (PROLONG-ANG3): a double-blind, randomised, placebo-controlled, phase 2 trial",Lancet,NCT05256654,https://clinicaltrials.gov/study/NCT05256654,Eli Lilly and Company,Yes,FALSE,7/20/2022,7/20/2022,7/20/2022,ACTUAL,3/4/2024,3/4/2024,3/4/2024,ACTUAL,2/23/2022,2/23/2022,2/23/2022,2/23/2022,"J3F-MC-EZCB (OTHER, Eli Lilly and Company); 2021-005407-13 (EUDRACT_NUMBER)",Eli Lilly and Company,INDUSTRY,INDUSTRY,,Eli Lilly and Company,No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,TRUE,3/17/2025,3/3/2025,TRUE,Yes,2/14/2023,Yes,6/2/2023,3/31/2025,5/3/2025,5/3/2025,3/31/2025,INDUSTRY
40473448,"Relacorilant and nab-paclitaxel in patients with platinum-resistant ovarian cancer (ROSELLA): an open-label, randomised, controlled, phase 3 trial",Lancet,NCT05257408,https://clinicaltrials.gov/study/NCT05257408,Corcept Therapeutics,Yes,FALSE,6/29/2022,6/29/2022,6/29/2022,ACTUAL,3/24/2025,3/24/2025,3/24/2025,ACTUAL,2/16/2022,2/16/2022,2/16/2022,2/4/2022,"ROSELLA Study 556 (OTHER, Corcept Therapeutics); GOG-3073 (OTHER, Gynecologic Oncology Group); ENGOT-OV72 (OTHER, European Network of Gyneaecological Oncological Trial Groups); APGOT-Ov10 (OTHER, Asia Pacific Gyneaecological Oncological Trial Groups); LACOG 0223 (OTHER, Latin America Cooperative Oncology Trials Group); ANZGOG2221/2023 (OTHER, Australia New Zealand Oncology Group)",Corcept Therapeutics,INDUSTRY,INDUSTRY,Gynecologic Oncology Group,Corcept Therapeutics; Gynecologic Oncology Group,No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,No,,No,,6/2/2025,6/21/2025,6/21/2025,6/2/2025,INDUSTRY
40252681,"Efficacy and safety of topical delgocitinib cream versus oral alitretinoin capsules in adults with severe chronic hand eczema (DELTA FORCE): a 24-week, randomised, head-to-head, phase 3 trial",Lancet,NCT05259722,,,No,,6/15/2022,6/15/2022,6/15/2022,ACTUAL,11/8/2023,11/8/2023,11/8/2023,ACTUAL,2/18/2022,2/18/2022,2/18/2022,2/18/2022,"2021-003543-16 (EUDRACT_NUMBER); U1111-1284-2242 (OTHER, World Health Organization (WHO))",LEO Pharma,INDUSTRY,INDUSTRY,,LEO Pharma,No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,TRUE,3/14/2025,2/24/2025,TRUE,Yes,6/29/2022,Yes,6/29/2022,4/16/2025,5/10/2025,5/10/2025,4/16/2025,INDUSTRY
40037388,"Efficacy and safety of twice per year depemokimab in chronic rhinosinusitis with nasal polyps (ANCHOR-1 and ANCHOR-2): phase 3, randomised, double-blind, parallel trials",Lancet,NCT05274750,https://clinicaltrials.gov/study/NCT05274750,GlaxoSmithKline,Yes,FALSE,4/22/2022,4/22/2022,4/22/2022,ACTUAL,7/30/2024,7/30/2024,7/30/2024,ACTUAL,3/2/2022,3/2/2022,3/2/2022,3/2/2022,2021-005037-16 (EUDRACT_NUMBER),GlaxoSmithKline,INDUSTRY,INDUSTRY,,GlaxoSmithKline,No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,No,,No,,3/1/2025,3/15/2025,3/15/2025,3/1/2025,INDUSTRY
40562047,"Once-weekly insulin efsitora alfa versus once-daily insulin degludec in adults with type 2 diabetes currently treated with basal insulin (QWINT-3): a phase 3, randomised, non-inferiority trial",Lancet,NCT05275400,https://clinicaltrials.gov/study/NCT05275400,Eli Lilly and Company,Yes,FALSE,3/8/2022,3/8/2022,3/8/2022,ACTUAL,5/15/2024,5/15/2024,5/15/2024,ACTUAL,3/3/2022,3/3/2022,3/3/2022,3/3/2022,"I8H-MC-BDCU (OTHER, Eli Lilly and Company); 2021-002569-16 (EUDRACT_NUMBER)",Eli Lilly and Company,INDUSTRY,INDUSTRY,,Eli Lilly and Company,No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,TRUE,6/3/2025,5/15/2025,TRUE,Yes,5/13/2022,Yes,5/27/2024,6/22/2025,6/28/2025,6/28/2025,6/22/2025,INDUSTRY
39775037,"Effects of early, late and self-selected time-restricted eating on visceral adipose tissue and cardiometabolic health in participants with overweight or obesity: a randomized controlled trial",Nat Med,NCT05310721,,,No,,4/11/2022,4/11/2022,4/11/2022,ACTUAL,3/6/2023,3/6/2023,3/6/2023,ACTUAL,3/25/2022,3/25/2022,3/25/2022,1/17/2022,,Universidad de Granada,OTHER,OTHER,Universidad Pública de Navarra,Universidad de Granada; Universidad Pública de Navarra,No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,No,,No,,1/7/2025,2/1/2025,2/1/2025,1/7/2025,OTHER
40387033,Nerandomilast in Patients with Idiopathic Pulmonary Fibrosis,N Engl J Med,NCT05321069,https://clinicaltrials.gov/study/NCT05321069,Boehringer Ingelheim,Yes,FALSE,10/6/2022,10/6/2022,10/6/2022,ACTUAL,8/16/2024,8/16/2024,8/16/2024,ACTUAL,4/4/2022,4/4/2022,4/4/2022,4/4/2022,2022-001091-34 (EUDRACT_NUMBER),Boehringer Ingelheim,INDUSTRY,INDUSTRY,,Boehringer Ingelheim,No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,TRUE,9/12/2025,8/13/2025,TRUE,Yes,9/20/2023,Yes,8/19/2024,5/18/2025,6/12/2025,6/12/2025,5/18/2025,INDUSTRY
40388329,Nerandomilast in Patients with Progressive Pulmonary Fibrosis,N Engl J Med,NCT05321082,https://clinicaltrials.gov/study/NCT05321082,Boehringer Ingelheim,Yes,FALSE,11/16/2022,11/16/2022,11/16/2022,ACTUAL,12/18/2024,12/18/2024,12/18/2024,ACTUAL,4/4/2022,4/4/2022,4/4/2022,4/4/2022,2022-001134-11 (EUDRACT_NUMBER),Boehringer Ingelheim,INDUSTRY,INDUSTRY,,Boehringer Ingelheim,No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,No,,No,,5/19/2025,6/12/2025,6/12/2025,5/19/2025,INDUSTRY
40217078,Sacituzumab tirumotecan in previously treated metastatic triple-negative breast cancer: a randomized phase 3 trial,Nat Med,NCT05347134,,,No,,6/10/2022,6/10/2022,6/10/2022,ACTUAL,11/30/2023,11/30/2023,11/30/2023,ACTUAL,4/20/2022,4/20/2022,4/20/2022,4/15/2022,,"Sichuan Kelun Pharmaceutical Research Institute Co., Ltd.",INDUSTRY,INDUSTRY,,"Sichuan Kelun Pharmaceutical Research Institute Co., Ltd.",No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,No,,No,,4/11/2025,6/1/2025,6/1/2025,4/11/2025,INDUSTRY
40158524,"Chikungunya virus virus-like particle vaccine safety and immunogenicity in adults older than 65 years: a phase 3, randomised, double-blind, placebo-controlled trial",Lancet,NCT05349617,https://clinicaltrials.gov/study/NCT05349617,Bavarian Nordic,Yes,FALSE,5/12/2022,5/12/2022,5/12/2022,ACTUAL,6/19/2023,6/19/2023,6/19/2023,ACTUAL,4/21/2022,4/21/2022,4/21/2022,4/21/2022,,Bavarian Nordic,INDUSTRY,INDUSTRY,Emergent BioSolutions,Bavarian Nordic; Emergent BioSolutions,No,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,TRUE,12/13/2024,10/29/2024,TRUE,Yes,3/31/2023,Yes,3/31/2023,3/27/2025,4/19/2025,4/19/2025,3/27/2025,INDUSTRY
40266580,Varenicline for Youth Nicotine Vaping Cessation: A Randomized Clinical Trial,JAMA,NCT05367492,https://clinicaltrials.gov/study/NCT05367492,Massachusetts General Hospital,Yes,FALSE,6/22/2022,6/22/2022,6/22/2022,ACTUAL,3/20/2024,3/20/2024,3/20/2024,ACTUAL,5/9/2022,5/9/2022,5/9/2022,5/4/2022,R01DA052583 (NIH),Massachusetts General Hospital,OTHER,OTHER,National Institute on Drug Abuse (NIDA),Massachusetts General Hospital; National Institute on Drug Abuse (NIDA),Yes,Yes,RANDOMIZED,PARALLEL,INTERVENTIONAL,TRUE,4/27/2025,3/21/2025,TRUE,Yes,1/10/2024,Yes,6/13/2024,,6/3/2025,6/3/2025,6/3/2025,NIH
39869911,Effects of Noise and Public Setting on Blood Pressure Readings : A Randomized Crossover Trial,Ann Intern Med,NCT05394376,,,No,,8/9/2022,8/9/2022,8/9/2022,ACTUAL,6/1/2023,6/1/2023,6/1/2023,ACTUAL,5/24/2022,5/24/2022,5/24/2022,5/24/2022,,Johns Hopkins University,OTHER,OTHER,Vital Strategies,Johns Hopkins University; Vital Strategies,No,Yes,RANDOMIZED,CROSSOVER,INTERVENTIONAL,FALSE,1/1/3011,1/1/3011,FALSE,No,,No,,1/28/2025,2/1/2025,2/1/2025,1/28/2025,OTHER
